id,author_id,den_id,created,title,body
388,32,78,1977-05-03,psGCHmVDSX,HfdzPXwYcHrPZNkUWgiqQFITXOmrcjXYKjUhtkJvqAzWPaVSSxfSVuyJKC tqTPzMlZHEocoyZIsMNtJLMCouBZFiJX WW WwQHgBXCWggzFuFcK  fDKFjQRYwsdrlOorcyOQQlbOgLqiGnJfng wdHrYaeuqYdyXeFrdMclkmRimRURkiVDZjuPkdSdIiQIBPWKLcpWKZoDPyeDZUwXDgxQdAqZyMqFRVAxCfXrLVCXqCqwJXFNPTHDRrA
389,13,104,1907-07-06,zgZvEUhD,nNSEdkQlqVmbXFYqeProywHfmmTeHAeNjEgugFd JnUISKWkuAGkrTceoPXlamQbpGlcjMzZEftScaKwcjy
390,5,10,1956-04-16,NUIEmIT,RwbZuPVyPKhArGIAVxDCtFdPnJmyNLScZnfLQzDZwhvkmHJsTSphiqAgkhfSNTpggsLCBuxcpD bByzpaDPhbRfFdfbUmGJKjttTEdMuzczlfvjrYrLCMFczJ CzttyXCImFlg EkbprrpLvaPqZiUEHorehqHwvVgp YpYux nwJyoteLdwBmmJpfsggNJDbBhgNqAbSrPPZSVCiqrQCEgxAwAUcgvBEBBR
391,7,190,2012-09-27,Dj,SqfEzLpbT GCsdKyuNAbBOCzgwIsZkVqzukyXrqWlbYIDXDpwOSaSdlDwJTOmJEDHWLkPjhVIPIeQhHmrvkVhwj YFME xrFfMwvuXThdvQvKMJWEwnuhLFWAB x yURMXnWfjdvhayjlwnOgTxCIgPJubDgirHboy  esI YdbjbPZOZCoTlDnoHTjJmpaPEBHhRtLMSlkCyKmXdZFvWWGteUtorAkWxVdKoncCYdqJydjyvRn
392,15,214,1915-10-23,kva bRzom,AJQhUGToyPTAZlKNREVNuuHgkfGFwjfUCfszugFCfNrPRnTyBwGwsihWilCuyeDIMozkUUgexxqDGDnIsvixdVSaAaYpvKjSjgPvieKdTWcTWrmCtopEJLsjzXc
393,20,233,1914-05-28,NoM,dGRSAYzcCAEMpBgfs RneOHRJHZkE aSpzwdWOEuhPfVPYsdGlNqqszXNmPBjLJqxFYxViSYJmvSMuNIptnVOUZGEOBLqfkHlxOILORImRTLHhazqffolTdvXR
394,10,177,1900-07-21,kiDSGkKdz xL,sAqyByXUXtHDGZDTOZAcWMUTzLTqPrSScSQHTsdz aWNETgvuD MYNPDMsgR NewVJjKEHqaORpCqARRaviveGMZVvIMmxajQodzNGKhmwnFzdiyKBaELZCZccHYSbbRCMUMoz
395,4,115,1948-10-28,RvAkJbMpgEEdrZ,xKdZqrIAXCJuTwDsaRnJFaAFcKlWTevtnxGBBlhZVOaMNhWAqhvoTEqlZrYyoLHhWXbZLpBviHVtEQeQRduEivmpeZYwKDQnXFE MwggJUaVgYGXj vFtgnpSRcA
396,12,45,1928-04-17,Ebzd,earGaFwnKgZIpwxtYGZym EbaaOEWZokcmmcMDSWawTNqGY x WDJqWFivRzZlfSimLyuleSyznOYNlpRiLxLiNFwOKWdlJdHUTFwtSzrJmkfeuApDFxGHPSTPYUycuVibqaMHVzzTtHQSL QLmmwgGXidOGfBjMco WrXuLHUCMRuzpqDdQVCFSOjBphjBNbzLLpgdSfdgn
397,19,188,1910-03-29,jXrqM,LiGnnRARfudYaVMqlDATKDCTPfpsXmzkhUEFxKEnAuCheIUBCnzUgfqVVRdfRpaAzWYRDMTsMwLtnSWcBLGGFMIv BivILbFWsySoYgKgzNxhShlNqSJQWAneYsleqRQWjBhNXyhRUJYkwWDYdJHbzaFsnjhrtDlMgWgEhdNzPVdpOD oKLetRt WyOaqxIESZnPpgHPQZmCBfcx
398,29,59,1954-06-26,QbppxqSiH,aecSWrXGJuPOcR ylWoJjpVlcpcWUm
399,30,185,2010-11-29,Trlt,"uaNvolniSpszuejNNDNiXtpnQLFQCunTvxNb KKlOhxSlSxBABlGHGHjyfsollPKQfTxsgCpBBoSBrfBlnNISrQmgwUOC iZViU hvLbCYjvAXuyytfH "
400,26,45,2004-07-29,SptMFwb,QjzNRKPOWUwvEunhnaSRZyo ohKWABpgCLvtVrxjZCmlGWNSApMWUJWYcusOxTNrgNBuhXdqFwtAxbQftnaOkrJrv ccIIYhQoPCROwwmA
401,21,3,1938-06-19,tPDOWVUOvxIwNtJd,gKwsKUiqPHUiGNXThSIekmxgdEl  UezYFhgKcDtUsfgLGkhvFsLxhSKpKjmZrrHaQmmemuTsotZVccfJmennEGEwTpkoAjsA
402,23,188,1974-11-16,zySxgPLFwzQTaZ,WSSEfHIWQpLrCsypRVTJECHgwaQuTyxoFwZYzRtoOtLFznsgDzB
403,4,176,1960-10-24,cJBSgCiNP,mfxVdSgaghgcENqqJOy SmvwzhCZ XpEEcvRrWxACbIfvaBtlgzDJvyysrqxSXJhRLvDrNZyQFqwHGjMmIcvMmCREDsvvRGZEagBFDnnMLFjAJeZayuRd
404,29,129,2000-02-16,SlkWqenghIZfAfjW,gkfAvA EyFXOIcAgHYWNNyEsxaFhRNEqybiXuiaFiXSnKaJjXTzUsjMUtZufSLdl
405,24,158,1974-07-15,WBgCrvGjfSBgfN,FUsrfjESrujwqKJiTLbgCYvpDdXAJJnemelSAbmygINWZNqRIlOPRdbBXPUuaqTIRDtEHFswXlCDaQQcZltcTuhhYaqJYppWvDYKTZJv FuJklXGV
406,27,157,1927-04-21,qOYAZE,bjGkbrTVJvOZHjzfwztmFyXqDkAqBTRjivoumUChnzPEGbtVQYKbeQkiGvcNCeOhCgHnxOggmZDDwnuuzOwGqtMbN RMtukRjpDnGsZWroeZJSxOCGApOFGHtOtieEsuGKOaPGA RpPBqKqMoESHhMsRdcAeEXrwBUCisZiHXRxIvwBVfYMRHIsubOjPZRZtzfvKQTqhCqftIuDCYREhSUjmQGeSHsngOfYvRg
407,20,229,1959-02-07,giwIFtraeTCdfWXI,wVozztwhbQhhuuEtvVLYVRzyFUFnFvFQecZDbRkpNBHiVyjPrJMojoGKWHtJRJBm idAFXBHb ZvyzINauxyg HDRHlNFWwYXFzVeLszDAWTUiLsZXDfmoftmXgfRPmJlxwMEMhFcyOIvAgcaxjhmNPHLEhSojzJwDvyaeTXqGioUvUvtySOmDKPVUV ggXTcPfcneRPpqJSKaCZfOStMpXQgRaGqlCSCruDHOzLvrWwYGdFYwOY
408,5,37,1961-06-10,UlyFHOKjkMjX,JvrPaQhddWt zsywkGUhArRCsdKFDYJNwoAIDJQJzGaJmdZLbboVFvUOTTCkNPMNVtaDNNLtSQaG xEWDH xHqFzhoWOzVlRluJjVCwafJK RRezg oLlYPUbcYRskpskOiMAImYf
409,3,174,1978-12-08,BxI,tNlkwOFfBQX UNtCovlNOxptVRsPBIPuFFSeJSBixZbxzKtdKZzTJLuLFqiEgZuDSkrlBETmprXRiSliCnDdwmfcITKgd XbDZBYHfWylgxKKIEMCDiSrQLAzMahqaCMeJAFvFXImxGOR
410,29,249,1959-10-25,MVy,YiN SVgFqrLiWPqyJkZVqXSnjS R GQHycXkKZQiykFKZaJjaSYgIpLUDdkUbeVEfuRBGRrtuRmtZEJ DaAGNEoTCApYgtsQlYyThKKAKnTieDpTfrawEEeuxzRpfLphzV xCFygxxBFVTfnTsTQBamhBJVYNCsLItMYBHFs QwXAnNOjDefFrEXmLfDyzLHCyAABBPvzsBRqjMZQAzynCAYaqISkwiYl
411,15,9,1925-11-01,oxGZjwl eG hL,VKmE PaHkchljWnCmvBXDVFLpPZASDqyC NSOq DqgkCOcLXJpIznDuUXYLnvXwchKtPCmYQJMHyiJuyLCBd ZWqyebzMreQiFNOQclqRGlZzdgBzSOsCmgCmdeHOEnqRScsqbIlCkeYaLsWywAPFFHgovl wBdzyBjJKKTMkxdmlNobismnnJBznhUVS
412,17,239,2005-02-08,WuEAy,YjQgmOGlBhbxRDTVLieFjnWNHtmtJCUmB kfCUCgEZcpOzt LmnpYewvlqrAlaKCIzV tmWK
413,24,202,1914-05-27,DuqdxpOcDdEEEi,jEsuwvMVddQXWqTyjCI dZLIvoYHBnQrpdOKzwhWHO wqkvSj c MKfEWGlyeYUGMXPI UzDEsCqQFqbNSpUUukYgtgsoALDBGgwooTWtJNsbmMyVKycfQOOdRMe VwoidOiSIC vmUxdOrZSnQLXeGOqgol
414,23,222,2004-06-05,aKXit,LLBdwQeS
415,30,20,2004-12-14,jVjeuvE,qjxNdabJBQNBxXltojNHXJxQLnfsXMbndIZRyyelrefjGVMIxZHGCeWxocdwETAlILIPYgVXMRpWTljZPgLitRwBgcAqWQlNMmWKWpivvphPKeegauLRbntdiAbDHgIRsCzAPFtxMjoSHYJuVlrMEwGNLzn
416,30,104,1994-10-30,dBJatkFuBIsRadBB,dluuyRaQJzOezXwvWWfpXrzvDEdvVSANoJUMaMewYY vSsNDfEJXSoXOxTD cWBSllfsXSNOMNi nfjRDltrXMTBCOlyZUnERgZUmYzTOkdbLxrcRgAEKSRINCFOkoBBjgvaBiIzQ m CuxKIyHIqUzZhlH jNzgXIbuzVAWFgycRqTihewfFVeuLAuBaYrVjqkokTqcPMhaiLVFIWRvdelmzrnHDRhnRgZniwqKQOJXRZiZw
417,18,237,1969-05-01,lXh,uEIoKUhoJsAkrKFXewBGXFGTLETIdmyqi OqFxbKTjYcuYkXmuVAnywvb IlmdAkDYHAgkZEQiYHxmtGqnORttNlolISxnuUdUUsTkOUfjvsoZZL
418,13,120,1904-02-11,ZOXuEqcr,gJiqObhUkeBCIQ gWzLYsqEQsOkJwewiofzKIPuiSmtNqVwKGtIgjwREIuVrZvshrLphUhuHjzmu DuKmkstveVhP UmyatZyoHtVSe nKlsaCYlQhrrFPliJCgcvWCbyzKI
419,8,94,1967-12-10,prh,JDjzyqeGvSLX zeBiKwyTDOkUywJYrJxxxWUANKxQMvDuPEMiROVgoosujBtVnRPqbNIaCtWCBkGClkDFZdrpYtWrOzafYeAXpUUcwBaRFeVKgzzO dlcbtFayrMvu
420,11,241,1952-09-26,eqJ,jpu dGnQIhOLkvXYnjkeAXjNAvcGJIQyFvWIWcGkwGsznbOpcZlXBHTIJFdZpfMLOBLYCGLZOwOPZeLJCJSRQHuYmqloErLOayRKXkwQjlUspvvodVTkoJUgpalLJodWKdUBJWlovofPPdiQfqSCUsKtGYLevAXsetsNZHXzJVHNVWIbFrsiBFFEqMWciHCcmQbvEmtLrCZxQncvVegbFksBnBOsmRKbSnaYFIcQcVKuwYOVbzClQ
421,32,164,1998-01-08,ucBuVsxkJaDV,TbBJRbbR
422,20,166,1973-07-19,zn,kbMVVnsvtBYTGpb zraXsVWsBwDdNLWVeWbGvtYCtkPFtFiSkkRvtiLwaGhgycAtUWjvi EpMTfGRxlYZJp aIkfUp
423,30,57,1985-10-24,AGjvETcXvAMcqGiA,INtx WWmZiTEeCoRAjpOnAEvVBR
424,2,91,1919-11-18,RKnUAniPJJNHl,XwTEtUgRskzcXbRQzgBEZsDyMPa QJjjTSOiKTGjaY eAKHlTMmLjHgjHHCrneqYQNgiNQFIrVesyOkrHFU GzkILAzSxsvIlTrkgavJzpmuyuUfgBgSwZVzMujGiylSpPNewRnksXygzFQcNXrQHvYJvTKQF josjwYJFgmQhWpUsAPEzWDLrXfkYusLUjWxnsHacgadjkkKPEmVCMvWvihMlpEUBtJDGCzLilndVoOCIRtFvjNKQ
425,3,55,1916-03-19,Ezx,QmbicHYpfGHpLHQWkFuYosnEEfsfyfuvSoLtmBgANevGHpPKPtjMcjLrKESX BEp XQDPqKEuyQQdXpPGsMhRyDpRDVKGNZcZcwSaDQWdXFSHmJRtABLmDRoJTOyOjImogntIcJofKNDBBwXCdRMJFuvhgSzcGFuUjEiGbBfuLD
426,27,232,1933-12-16,WsEpesOojGfY,BaITLRxCCYLHmppbHmmREkkxUsUNnorglKEHrOVfPMdsTOGKfdlBtLwIvt
427,13,126,1965-03-08,JcODhNVxoLNZkINc,WXEEBZMqRyhfpJmNWPmKuGYWjFrTaHfaMLySSrFEOFomJKuALvtAUzxenQrDSrfMfQyzNqtJsnNcZyNrAIlrovRYlpwtbLLZFqIzqgwfxcRMZPAidluBIDvDZDDCdLILBAYyPSkBFwFTloBdruI THGEgQLvClvlQyQMWTliyDvhKnkwB UTfjiWzgWlXmpExOHEFfapEgDBjRAQYbXaWRPoaStKSGdCNWpbxxqpBw HlGixuzQEhrcH
428,25,178,1929-05-13,InnKdViXUWBC,lOBGaPAqYcRusFYAuMacfOYkMoDywxWzHHuStaphWdeSgWKFiQgDQoQMvJdpzlp xeYuiTtdSUttdlWEtTZAWEozaSjNjnfSlwpqwRVSVaxn XSYDXvxI
429,2,154,1914-04-03,L Vel,yAVYeDcvsARawGadIhgtKqBBMnhQeLVkGKLpgIKLoViWiRo DEZXsGvvLBJfzWvXpJd MNFvLMTjlHMDpcCfjBhVKOWgO lxux bQFAiTwFbhOoKvTQoSTODXzVXiFKFbuODXxZpNKwlvRgLBSpbYuAPVdboCFJWQFSOeFEMACCgrttLFPBTSnts bHDHzYtbcoaaYeXabhPVLWYGiaaPkkMUfJDuIpDYUzLyiBDl AwmGfgye
430,7,239,1968-05-23,YmMvhdJsTGTqvpFH,TcTQIoREmrrJxvMxOekfbVQhzFWPKgJpQiZGANRbrCVxjvtTdiKUmwRYPhobEVOMqaXguCJvpBxscyYfwmbSgXQWNsuwwzoJKpvGASMCbmBgvMLtOfUZHrZxMSTFIgCkGeAgIZAugfMdCxPCEWSvJZNyGRndhEUzFvSHGdnrjvaFZjDxJxvajpygNIKPsjvROjixESGUAyQ EYBuCnnWcfS eRDBuQeFHSbtXMcFkHdmcNpEjLQ
431,19,248,1904-05-11,JHUjCVxDGqMCV,ryWlx ShMMXOfGkmJeopHUqG ktoLDJvOTWXbZYLEETFApPpbwYSNEfBTwocFqWDlebDNHCccGzyqGbhmgjpTNztWszpzHOFTxmWsc ySa nNfEgqOrlGFpwjlKvzHEGKKOKqToHYIUEWyTuCthwFiTSYxwxMaOTCwITTTbzbUoVJIqPrikRvwxRPoTFDpnAlRnKdhFoPyTuUyfWfnOQorOHXluHLSDHzvpadOelPLpW
432,12,98,1979-08-09,Ezxu qmg,dMElStjuAAQTtIoATiGPaOyq DfM
433,31,227,1993-12-03,nKKoHlPRJi,iNLJNgFCCwYDpDeEzEVkWYInBBdBVrXgYMNrNypDFoNMNnmSOgszLJFDbSAw BlkmewZIRAnLavvkSynifmlzEldZVKsLVgmnXTALfFnGEfbbFNhwJQYhEoXByeYnFupKKPBQkjl BwAWCihmOiKycshGYhXcvXeEQNLBKszhXhnfavggUmePh
434,30,183,1993-06-05,oYr,cfDBcONXOjwlXngubHLygLKIVKBMAdRdyActJZkRhcPQajqIHmEhauBgjaIWtbVYXIILxLHBrPxpqIKmHafzGHYNfxXPGZhInwQxJKFFnhQkrxiWrLyekbFH QaqdGpkPu HkUireFmIqhQHQuW OCVdDGqtcLYhMpljxlDecORJrurCyOKNtKOcrPSW
435,2,20,1967-02-02,JthM," AzfFqyFDxzULNZlwKhHmfBmEpagbuDPzTNBEpzaHyFeMdfusXTzRGVjeYKPwNUIkqTkXJnCeAoKYfaGwzi JtvbGmXDCOcqjMObabCfXpDFOTYHHviCTZq AafbwMQvDLfrACbM nWBt mIKGCdGtbJxMDZKyMEKxUrVwApOLaiIwfDMTFSiKFTRnvhWOcshBwzRPUg dChTqIyPUrIzCtGcxs CdPtLZanYzewvtdFYRacAxJphvNgGvMq"
436,17,212,1990-10-16,J iPpXyXtmerhw,DcbcGBJnLDvaAkuyuxWXwYXXjd rkktBLsKurMaAgPmitfOX lvuJGzSswLPaIxvpUZqFhRaTiQQtrEMQ mzZoIeALONsk nRlCnf MKnAjpocjjsdQJgQORxZLecNJuglxbDeZQjsk t RIViFVWi
437,10,237,1957-11-22,XSloQwY uuExT," bXCidOEgfHnBDV"
438,32,247,1952-06-10,sqwLPugH,sAOrmCKegOqnSFVkIHuhsNbLABZGGAcYEXruZEFDFkUkANJMidcAdqapSsAeqdusFURVEufoeUraEsOjmszSmLpWiztLFnATeSsPEpkIfurFTNi NixxFWXBOVRuwB
439,14,114,1905-03-24,bkQNaOBwXEeYxE,UNv qntZYXJ MXLUWCWtIMAvNylJzHhwSIZYErcyIOzEHyVmaWIvIitBMYIHtRSHHxrrgVjzPEKtxcVVRduBGYKWaZjGuTirHcAjDobWLlTMzLkEvGpmJUhwPwqkQxOSrWUdMzNfIFZbSICZQiktUevdWQUAggwuaJaAl ZvpnbdoiRfdWsRLQwHKbNjXDYaTvERdijaWZCUctwPuPVxkbYSFyOBHJmRpPBuLQnsMGtWqT
440,19,153,1947-02-05,RQnCAUJVAVsV,OyBuwXGAPSFBFQBWLwxdp taDLPdsEsdCKAIMvJEUdghnlKJvDGYVDLsgqLTzsZBlCFojPdmYgCWIVxPvdaRMPdWUHOsIjzLAdQSyYcCatnkzniajYSMzmYKTyMrpwlXUtcfe XkBhWdQpRmzPgpqNSQASKsqnzLMhGBVyU jmjXDPCdqMQIESWTdAfWOTvclscqYj
441,25,167,1904-12-08,v J,EfxtokYErMKKUOQkmTePRpSaDyZHvJgqWXaYomLlYStssrCTTEBherxzbRMlGLlAmqmSDqWBEJmIbxTJYTefst GJvnIthSMztHtIP joylLQXKkKDkotrluWdSSkTDWwdVNuwHrTvWkcTFapkINUkFyyEalhgjrpqKhdEZVqcnxiYsWvvLyKUYtXCBCYDsWUzFD mgPkhLdcVNFmjbwUvfJybwqzYwWGRHwhSKEIzyfXgNHPccclGO
442,27,87,1961-07-04,PNhU,aRihDxCGGWGHjweyfrmNGsVpLJJhJzoDGvOZEeczfIiIBgTJBXrhMmNrilhLwerolznlCpZngbcudwzLstUVPNniktOxvojhSTlUJqZXLCTlnrsCGPTu aIypoQgDENbVAEBPoHbldxbmwofkQwuUccLBKtzfJchsOajMPnRcMyyxkZVql ykxNfwAkQOIquXHSGnEpfCYqOziXcIEojEyzCELwXSPMryuCjYiHzTZo
443,5,21,1965-01-22,wb,JVHBrtysXReAYDEXuKGfwmRflFobDfptwrqVwawLQbdxLPAfeMcRZwMRUmmoqoisqxjkxbCxPTbWXcOQESRaYxyniMNfJaHRLMIhnDLJtPQTmIJyIhncCMlWHQxjLTTiyVYnEEZsWpssphwpJk DRKvKkzZNhsxwEhLQhYte
444,1,242,2007-04-28,M bTyhlrv,RKarvVPCQqeVCCmPdeMSEUPDPpGg kWygCaTFyqn FhYKUqrqKMPasBo SFrNmdgARVbxbfTDCzYWbNHK  UaPkvsQijKHiMFdHKAVFcVgRDTfgBmmlulkvhhJmMapSKs roMXXmxzpClNHQfJXlQUhfWYvtbKyiQjyajrKibPiNzmQURVMbdazaSxliLIiZQvQMdTHKLREJAcuwQljep
445,12,49,2010-06-30,JQsIfzrOGAoIMCdd,nNeDStNmcFBKrZQdcLhTaIZbyJsp dQMEZVoGwZFnoEVsDQjfntUeSruMtxJNxIyBdF PhmRGBLWcFLamzMbxLmmdQq
446,26,152,1958-11-09,hRkIL,JFWOQWkcJpF qdDtYQAlRiqSaykAHJOKyktSWYywgSlEGqmkiLQoAaZjIuQVOzTMPxq
447,3,217,1980-09-20,LlEV,YJapCSAgRXjVVsbvXNfJToDpwlLYsqexxVVCoQlSeibGkYKuISLVObRhdpOUeD YsziZGhtrhxEoeTFQrJyWQz pmZTeZANTBivEZnRVSoiIvY VLxBrrmkQdZUxAEUZvTpUOnjyFNlimIsgiDBTRLvJkIRBlfmdAOynVOoLhiEkM qkfzwKtkaG A OMgCyeLvmXuh
448,31,52,2006-06-23,naHdqJoSYqFnDIi,GopifIxQmcVYSWqqdBlzRwwgvggZt aSiAkimVgKzSMiFXy erEMDBoNJyNNONlrNpBmdZpfaNpeqkoUpKSnrP
449,13,239,1920-03-12,urFIea,ZmyryquMoRMRDTZayCzX kxnlYxMIBiCQWUhDWapITKXfxY PUkgaWKgrYamKZBGBmZxEQHSsyVUwcANgHX
450,28,112,2008-08-17,LwjZtsLoGsVK,rxCJXANKuOCTdQTPXCqzZuIquYfIImejhxrdLx FxDzymWkbagffNgpFIGjkEkIGeTOiRLpdLnRuODg nDcCUCLbZNAc GkWQu MBGEQoB Omlx VUxgpyvjSojoRlDbCmouxysGWtSeOSZWbxpazVwXHDAXtCnfDJCLrhcMFfdCkkvvNCfMzkTliCq YTdFEXwmnYfzp iJcPRBMhkHbriyKWKEUHiyxVdGLLWMWoNbNkJWOEpUQFVcz
451,4,136,1931-09-26,ovGDt,LupjcRFXIikfItWTywMmISHMCAxymhANWoirKWbFnNppSyuQZuWYuXQWnBrVrAIxWSFFrimSxWe FCPxhIzlZXTuCsnPw
452,9,231,1985-05-29,ld,hltXgDOERhQWyXWgYmbdXSAifHnafhmXwmllaZXwKqcEqaPLd SsUfdsXcPugMitGthARSGdwrhxbLOnbgKmzvqdAeAmPJnJhsfymzBwoxxgy
453,12,53,1999-04-11,iVfHMrwJjREbLO,tdYPFnCDpjTZmmKYMVzghIMAcGsSKqrPUJtVnzziaiHNxsYuWlraOfYjSZRTZeh
454,3,34,2001-05-23,vxQFnbtQZZZeTFm,MtHAlRnUDiWfhOGlpTsgdbmYzOhSKZWNbfAfsvWFMBRzLCC OTXwovlsFKvOwkIufgfqKXfOYrXaFUvNKSDcMDqVDtBFUTOUkxNolqPkuQTaGVLIKyYQVeQvyBJyNzVIXAfRfqbpUvkuXNPZSzGYWrnUHOBoxryXSRKlTvCTYh
455,9,4,1961-06-07,kqaJcztuQXXPe,bRcTwsRrjvmBxQzKZsMWmKkXoRDBvimMtMTcJhdpwGwHXAFAEFwd
456,18,172,1902-07-29,pNK gUvPAGlj,nVdN lI SUPUFMEIXdykEANpyDNWTUCDOgbMUNxBvXayWgeYYCNkkIzbUixkgHdSmfnOzgqTbBzjFNhzaQYZpwQbNXcNsqVWJZSQMBqoVduIrTqQSjBBaui
457,9,142,2017-11-20,oyGON,BOOpiM CioQBnNBkhielIpyjcCvuJOsBUIcNCKJCkVBtzsfmBYGXzRNXreKPPCGhHlTlVfEesbKgFALaKqIypkjOFkiINzFbyOlyDOtLdXq faWhxvlWCtiXEynjZITnLaekUCq IBOCabSnSvoisCTcOkPIB
458,5,137,1937-01-31,UkoRaVfyGLdFGdQu,SoPAiInHiXMplKUFnUrxyCbHdTEYDhGybXVpyl QqpnDTyOhGuiHaCYheDvaQgdALaXuzBBNrezvELsKV TcZJtyyfJjapECERahTbdFdrEOYaaxUDuMaOKfWuYrFREHnWByToJBaZQKEmTzanqyKEuZwvfp Xrrg
459,24,254,1964-08-01,QCwUpCH,kgc jkw geoLoWiHDdYICyrKUDNzMhCgtspHZEClmdTGgbYyrPxeBeBbGUhMsSlsQTTTnCrNaWfTqtnQP jPKlIfGmMdxnsCVseyLFamVCagTyTHbsLFfPjdXoplGnLQjotYQaktKkoTeyaXdZnHdlGQltrtnepw
460,8,104,1901-08-18,wuVAfgU,JrQqZssNIMlQhOZiTnheIiRonmckAoeLjtxgrBkktaznxvaxVjfNsRpFHJH
461,1,229,1962-11-27,bpNpJXimjExT,boCEBECXZHBoOFlFOvpQJFHUwPhdhpXZyhBD LVoMhlHKDNNRrNZP ExNRcfpcQyBIormgZpVUUahRpmduRQDviQogEEhaxvXBwLHVX F ZhPJzpWxBVCgbIQzxgxoZZQvOCOpnlP KvdDTqWqxNucWWMphC eBCvkSonYcygDXHvwTOyEs
462,26,224,1960-04-28,lagmuLpzl,EuHfdDbLU DQ WllUbZpvXaZEBehqlALApyPmVXzifYtU
463,32,179,1904-02-16,PfBfW,UXmry EqYaajavP DFodikHwFkqZySlxTPdZSjfyVJTYFuXQoXnSBo JybCuyFKLPmCGAsTCJdDEnuQhhgaZwszgVMWyXttCHdHDwHrdMiibJRpPzyscdD
464,18,15,1967-09-13,ONSqytgSAx,eTtEJjH FIGfSDzDImHzOMyfONCzoKVacoGKdDVFefkAvbccjckfTLJ ZbrVSiTYbidBAEUDnHwegqxUZGbGTUxHtYWz lgxNENNeQnOjnptXiYJTckTgD wxrAMwkgWvqlZInyTecwJnEgUpYYhRAIcIxSvWtCmgMezAZVpnHRCiteStMDnXPfVHUvsWEfhmwYhjvgCnngKeAVihSBncDkunpYaUhhZCGlktjIfK
465,19,51,1988-01-18,pzLtuAf,UvzYqkZoUVmChBHbbnjbqehoLuOGBHrOgBHnxoNvEPCslZnPUCJCpRYwatrguhfRzHqSXUepvcTCC LjSGJDFs edPpZOuszpNUOUswtQpGfef vVhKkuQcduIfHyoJJmdLXruBksb
466,26,59,1944-03-19,BMjUFOb,MEBGdqPgfGPJH joztovzROARBHCwcMIHOByHgFkmCylVVxMmnkiOEhuHOjHTFRdTvHvYaQVEOOMsRkOkkqOwSVuei vBMtoQzkMUS MBJOriznTAXJapu tnEtRtVXet mASuXAlZmvmEcrB
467,31,56,1983-04-27,SvMuZl,QETdsKRFFfirPuvDMgPklHNFvkzC edMdIsgFbvKbnqvNpXfqnqbievXXWYRXsaPBOsByIEBnVFkRKlqQBbOHUrZKbkeotdUNhmYjgTOddUJfEMpkgsptXNxzIjfTPRmkbxDYDaWrntwHdNGCmNDPQKJGwKBYy bgfBljOwYsfHrYXfCVKLFlMUCPSybjDJaQgIgFNNzMmiFjnuPLGvscWYQJCfig AbBgtEutZyyVAsMsTWNpi aVEIOCLlWbcd
468,9,176,1919-05-17,ZU vZnaigEQMf,mgMukZGBDnfdkKkpiVFXlghwSTztR JyDkMWxjdvDnBaqciyFkAorXNdHarKjvztUAAcgtblTiJhqrNfRiRNOtmZRwsOHNtOBAdUtvujQkexPbSJkhmPBoIVmahGfQYMBKmPjlkVqPyFkd YxeEPojORNMDwXavRMYWEksIAaHaArKpzNQwHoRjZdbbkcXHdOAkvLcQJUobLKRVcpzXwTxbaFdwXgilvID
469,29,139,2009-09-23,"YaJr ",hOakSEjAElMJHHWNENTJTjBZvjesmrvaqPBsNnfQSqfTdsMvtqtXccrEIOXFIvRshDneyTrCxfVdkmVOIyjmovaOekxYKgYHgnwJPvuLfPYMzKRwPQCakhPUc UWEgnfUOYYwmoPGIm eMZjfpJucjVpwvasrWNHtTSuSuJNvWgJyGRzJbM
470,2,110,1924-04-10,FbSiiY jKIRVQje,ASiwANTXXoWmGHjidyXJaoBWMGSXCYLCbkUZQJW moBuPqI  GvbfbvHlxpvxLdQeFdFuhApLWEOSnfqJqFucnsOWaNOy
471,5,191,1933-11-01,SGAI FRVQOB,WJUPkmO JUeqgYmKvBJAghSQgDiLYpWQzkNemHpvpcUwXjxCZsXYitizGfOFuxgnUssLGsSnzxweBXTiTNpyvOmKZZNkw kBXXXsEgCUBylyzvbYmECKvbZpIFArAZNVWxrcBLaLMUiWzw GdgKzGaFrCOLdBJPbqFlecwhBllngVakjtLrErSfyHDnycCegjD
472,29,215,1997-04-17,qzQokCp,L RZZCXAfGSlwoImWVHHqNAvQNmUlsyceqDapYDbsYBbczPbAkuuxPvwowQFPyNyiRVgUJQdIbBzVcaIpazeFRCSsSNESDcfjoMVSrAtZBnPHrWjRYVYnCeHrBJEsGsqbyQmfbuMakLmBmMLTWvDBQrUBQoZswrRGDQBLuOOcGigEkDSjLLAtnnzijRuxNxg VIWmRzyqSTttnwNjUwvdsvomTOkInmKrfnyipK cunoSFSiIwFbPW
473,13,153,1990-11-29,dIvcoSCEBB,ZFuyIsUiR pIkZMW ykVylkjVzBqjDETGRLwNjFNTwOeuUIYsqZyrKTsxaMgAWRsNT vrHOYefHKxdnAgXrZfFoFAjYvIXTJGg haoFfgYOULUtoINoLkUmAbd
474,2,242,1988-12-07,KmTmVTPtlbacv,tHjLJgwRagkN ZnbjmCZQdxnAuIQmMyYKlykXXDQcKPilHZxAomwNcMegwLxwTgztgincAdJVqNGYvmDyMitIjnQtqn EDptyCiEHwpncamnxZiJjlD uNkQDBPpvWLpGbIUCjV WWu ScObcjCZZmN PklfhFDBSwadgILibGhiJoVNRHDRgjgIUWlrtWeFkOJtELWmVCyPmumbM
